Unnamed: 0,Country,YearMonth,Query1,Query2,Query3,Query4,Query5,Query6,Query7,Query8,Query9,Query10,Query11,Query12,Query13,Query14,Query15,Query16,Query17,Query18,Query19,Query20,Query21,Query22,Query23,Query24,Query25,Query26,Query27,Query28,Query29,Query30,Query31,Query32,Query33,Query34,Query35,Query36,Query37,Query38,Query39,Query40
245,CA,2015-11-01,feminism definition,,radical feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,CA,2015-11-01,feminism definition,,radical feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,CA,2015-12-01,feminism definition,,radical feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,CA,2015-12-01,feminism definition,,radical feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,CA,2015-12-01,feminism definition,,radical feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,CA,2015-12-01,feminism definition,,radical feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,CA,2015-01-01,feminism definition,,radical feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,CA,2015-03-01,feminism definition,,radical feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,CA,2015-04-01,feminism definition,,radical feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,CA,2015-04-01,feminism definition,,radical feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,CA,2015-05-01,feminism definition,,radical feminism,third wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,CA,2015-05-01,feminism definition,,radical feminism,third wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,CA,2015-06-01,feminism definition,,radical feminism,third wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,CA,2015-06-01,feminism definition,,radical feminism,third wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,CA,2015-07-01,feminism definition,,radical feminism,third wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,CA,2015-08-01,feminism definition,,radical feminism,third wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,CA,2015-08-01,feminism definition,,radical feminism,third wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,CA,2015-09-01,feminism definition,,radical feminism,third wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,CA,2015-10-01,feminism definition,,radical feminism,third wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,CA,2015-10-01,feminism definition,,what is feminism,third wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,CA,2015-10-01,feminism definition,,what is feminism,third wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,CA,2015-11-01,feminism definition,,what is feminism,third wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,CA,2015-11-01,feminism definition,,what is feminism,third wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,CA,2016-01-01,feminism definition,,what is feminism,third wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,CA,2016-01-01,feminism definition,,what is feminism,third wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,CA,2016-01-01,feminism definition,,what is feminism,third wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,CA,2016-01-01,feminism definition,,what is feminism,third wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,CA,2016-02-01,islamic feminism,ladies against feminism,what is feminism,third wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,CA,2016-02-01,full frontal feminism,ladies against feminism,what is feminism,liberal feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,CA,2016-02-01,full frontal feminism,ladies against feminism,what is feminism,liberal feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,CA,2016-02-01,radical feminism,ladies against feminism,what is feminism,liberal feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,CA,2016-03-01,radical feminism,ladies against feminism,what is feminism,liberal feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,CA,2016-03-01,radical feminism,ladies against feminism,what is feminism,liberal feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,CA,2016-03-01,radical feminism,feminism definition,what is feminism,liberal feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,CA,2016-03-01,radical feminism,feminism definition,what is feminism,liberal feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,CA,2016-04-01,radical feminism,feminism definition,what is feminism,liberal feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,CA,2016-04-01,radical feminism,feminism definition,what is feminism,liberal feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,CA,2016-04-01,radical feminism,feminism definition,what is feminism,liberal feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,CA,2016-04-01,radical feminism,feminism definition,what is feminism,liberal feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,CA,2016-04-01,radical feminism,feminism definition,what is feminism,liberal feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,CA,2016-05-01,radical feminism,feminism definition,what is feminism,liberal feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,CA,2016-05-01,radical feminism,feminism definition,what is feminism,liberal feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,CA,2016-05-01,radical feminism,feminism definition,what is feminism,liberal feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,CA,2016-06-01,radical feminism,feminism definition,what is feminism,liberal feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,CA,2016-06-01,radical feminism,feminism definition,what is feminism,liberal feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,CA,2016-06-01,radical feminism,feminism definition,what is feminism,liberal feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,CA,2016-06-01,radical feminism,feminism definition,what is feminism,ladies against feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,CA,2016-07-01,,feminism definition,what is feminism,ladies against feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,CA,2016-07-01,,feminism definition,what is feminism,what is feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,CA,2016-07-01,,feminism definition,what is feminism,what is feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,CA,2016-07-01,,feminism definition,what is feminism,what is feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,CA,2016-08-01,,feminism definition,what is feminism,what is feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,CA,2016-08-01,,feminism definition,what is feminism,what is feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,CA,2016-09-01,,feminism definition,what is feminism,what is feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,CA,2016-09-01,,feminism definition,what is feminism,what is feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,CA,2016-09-01,,feminism definition,what is feminism,what is feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,CA,2016-09-01,,feminism definition,what is feminism,what is feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,CA,2016-10-01,,feminism definition,what is feminism,what is feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,CA,2016-10-01,,feminism definition,what is feminism,what is feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,CA,2016-10-01,,feminism definition,what is feminism,what is feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,CA,2016-10-01,,feminism definition,what is feminism,what is feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,CA,2016-11-01,,feminism definition,what is feminism,what is feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,CA,2016-11-01,,feminism definition,what is feminism,what is feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,CA,2016-11-01,,feminism definition,what is feminism,what is feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,CA,2016-11-01,,feminism definition,what is feminism,what is feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,CA,2016-12-01,,feminism definition,what is feminism,what is feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,CA,2016-12-01,,feminism definition,what is feminism,what is feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,CA,2016-12-01,,feminism definition,what is feminism,what is feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,CA,2016-12-01,,feminism definition,what is feminism,what is feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,CA,2016-02-01,,feminism definition,what is feminism,what is feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,CA,2016-03-01,,feminism definition,what is feminism,what is feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,CA,2016-04-01,,feminism definition,what is feminism,what is feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,CA,2016-04-01,,feminism definition,what is feminism,what is feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,CA,2016-05-01,,feminism definition,what is feminism,what is feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,CA,2016-05-01,,feminism definition,what is feminism,what is feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,GB,2016-06-01,,feminism definition,what is feminism,what is feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,GB,2016-06-01,,feminism definition,what is feminism,what is feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,GB,2016-08-01,,feminism definition,what is feminism,what is feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,GB,2016-08-01,,feminism definition,what is feminism,what is feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,GB,2016-09-01,,feminism definition,what is feminism,what is feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,GB,2016-09-01,,feminism definition,what is feminism,what is feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,GB,2016-10-01,,feminism definition,what is feminism,what is feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,GB,2016-10-01,,feminism definition,what is feminism,what is feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,GB,2016-10-01,,feminism definition,what is feminism,what is feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,GB,2016-11-01,,feminism definition,what is feminism,what is feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,GB,2016-11-01,,feminism definition,what is feminism,what is feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,GB,2016-12-01,,feminism definition,what is feminism,what is feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,GB,2017-01-01,,feminism definition,what is feminism,what is feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,GB,2017-01-01,,feminism definition,what is feminism,what is feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,GB,2017-01-01,,feminism definition,what is feminism,what is feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,GB,2017-01-01,,feminism definition,what is feminism,what is feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,GB,2017-02-01,,feminism definition,what is feminism,what is feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,GB,2017-02-01,,feminism definition,what is feminism,history of feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,GB,2017-02-01,,feminism definition,what is feminism,history of feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,GB,2017-03-01,,feminism definition,what is feminism,second wave feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,GB,2017-03-01,,feminism definition,what is feminism,second wave feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,GB,2017-03-01,,feminism definition,what is feminism,second wave feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,GB,2017-03-01,,feminism definition,what is feminism,second wave feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,GB,2017-03-01,,feminism definition,what is feminism,second wave feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,GB,2017-04-01,,feminism definition,what is feminism,second wave feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,GB,2017-04-01,,feminism definition,what is feminism,second wave feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,GB,2017-04-01,,feminism definition,what is feminism,second wave feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,GB,2017-04-01,,feminism definition,what is feminism,second wave feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,GB,2017-05-01,,feminism definition,what is feminism,second wave feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,GB,2017-05-01,,feminism definition,what is feminism,second wave feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,GB,2017-05-01,,feminism definition,what is feminism,second wave feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,GB,2017-05-01,,feminism definition,what is feminism,second wave feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,GB,2017-06-01,,feminism definition,what is feminism,second wave feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,GB,2017-06-01,,feminism definition,what is feminism,second wave feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,GB,2017-06-01,,feminism definition,what is feminism,second wave feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,GB,2017-06-01,,feminism definition,what is feminism,second wave feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,GB,2017-07-01,,feminism definition,what is feminism,second wave feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,GB,2017-07-01,,feminism definition,what is feminism,second wave feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,GB,2017-07-01,,feminism definition,what is feminism,second wave feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,GB,2017-07-01,,feminism definition,what is feminism,second wave feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,GB,2017-07-01,,feminism definition,what is feminism,second wave feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,GB,2017-08-01,,feminism definition,what is feminism,second wave feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,GB,2017-08-01,,feminism definition,what is feminism,second wave feminism,second wave feminism,socialist feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,GB,2017-08-01,,feminism definition,what is feminism,second wave feminism,second wave feminism,socialist feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,GB,2017-09-01,,feminism definition,what is feminism,second wave feminism,do me feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,GB,2017-09-01,,feminism definition,what is feminism,second wave feminism,feminism quotes,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,GB,2017-09-01,,feminist definition,what is feminism,second wave feminism,feminism quotes,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,GB,2017-10-01,,feminism definition,what is feminism,second wave feminism,feminism quotes,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,GB,2017-10-01,,feminism definition,what is feminism,second wave feminism,feminism quotes,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,GB,2017-10-01,,feminism definition,what is feminism,second wave feminism,feminism quotes,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,GB,2017-10-01,,feminism definition,what is feminism,second wave feminism,feminism quotes,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,GB,2017-11-01,,feminism definition,what is feminism,second wave feminism,feminism quotes,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,GB,2017-11-01,,feminism definition,what is feminism,second wave feminism,feminism quotes,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,GB,2017-11-01,,feminism definition,what is feminism,second wave feminism,feminism quotes,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,GB,2017-11-01,,feminism definition,what is feminism,second wave feminism,feminism quotes,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,GB,2017-11-01,,feminism definition,what is feminism,second wave feminism,feminism quotes,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,GB,2017-12-01,,feminism definition,what is feminism,second wave feminism,feminism quotes,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,GB,2017-12-01,,feminism definition,what is feminism,second wave feminism,feminism quotes,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,GB,2017-12-01,,feminism definition,what is feminism,second wave feminism,ladies against feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,GB,2017-12-01,,feminism definition,what is feminism,feminism quotes,ladies against feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,GB,2017-01-01,,feminism definition,what is feminism,feminism quotes,first wave feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,GB,2017-02-01,,feminism definition,what is feminism,feminism quotes,first wave feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,GB,2017-02-01,,feminism definition,what is feminism,feminism quotes,first wave feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,GB,2017-02-01,,feminism definition,what is feminism,feminism quotes,first wave feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,GB,2017-03-01,,feminism definition,what is feminism,feminism quotes,first wave feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,GB,2017-03-01,,feminism definition,what is feminism,feminism quotes,first wave feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,GB,2017-05-01,,feminism definition,what is feminism,feminism quotes,first wave feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,GB,2017-06-01,,feminism definition,what is feminism,feminism quotes,first wave feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,GB,2017-06-01,,feminism definition,what is feminism,feminism quotes,eco feminism,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,GB,2017-06-01,,feminism definition,what is feminism,feminism quotes,feminism definition,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,GB,2017-07-01,,feminism definition,what is feminism,feminism quotes,feminism definition,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,GB,2017-07-01,,feminism definition,what is feminism,feminism quotes,feminist definition,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,GB,2017-08-01,,feminism definition,what is feminism,feminism quotes,feminist definition,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,GB,2017-09-01,,feminist definition,what is feminism,feminism quotes,feminist definition,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,GB,2017-10-01,,feminism definition,what is feminism,feminism quotes,feminist definition,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,GB,2017-12-01,,feminism definition,what is feminism,feminism quotes,feminism definition,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,GB,2017-12-01,,feminist definition,what is feminism,feminism quotes,feminist definition,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,GB,2018-01-01,,feminism definition,what is feminism,feminism quotes,feminism definition,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,GB,2018-01-01,,feminism definition,what is feminism,feminism quotes,feminist definition,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,GB,2018-01-01,,feminism definition,what is feminism,feminism quotes,feminist definition,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,GB,2018-01-01,,feminism definition,what is feminism,feminism quotes,feminist definition,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,GB,2018-01-01,,feminism definition,what is feminism,quotes on feminism,feminist definition,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,GB,2018-02-01,,feminism definition,what is feminism,feminism quotes,feminism definition,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,GB,2018-02-01,,feminism definition,what is feminism,feminism quotes,feminist definition,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,GB,2018-02-01,,feminism definition,what is feminism,feminism quotes,feminist definition,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,GB,2018-02-01,,feminism definition,what is feminism,feminism quotes,feminism definition,second wave feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,GB,2018-02-01,,feminism definition,what is feminism,feminism quotes,feminism definition,forced feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,GB,2018-03-01,,feminism definition,what is feminism,feminism quotes,feminist definition,liberal feminism,what is feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,GB,2018-03-01,,feminism definition,what is feminism,feminism quotes,feminist definition,liberal feminism,what is feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,GB,2018-03-01,,feminism definition,what is feminism,feminism quotes,feminist definition,liberal feminism,what is feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,GB,2018-03-01,,feminism definition,what is feminism,feminism quotes,feminist definition,liberal feminism,what is feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,GB,2018-03-01,,feminism definition,what is feminism,radical feminism,feminist definition,liberal feminism,what is feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,GB,2018-04-01,,feminism definition,what is feminism,radical feminism,feminist definition,liberal feminism,what is feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,GB,2018-04-01,,feminism definition,what is feminism,radical feminism,feminist definition,liberal feminism,what is feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,GB,2018-04-01,,feminism definition,what is feminism,radical feminism,feminism definition,liberal feminism,what is feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,GB,2018-04-01,,feminism definition,what is feminism,radical feminism,feminist definition,liberal feminism,what is feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,GB,2018-05-01,,feminism definition,what is feminism,radical feminism,feminist definition,liberal feminism,what is feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,GB,2018-05-01,,feminism definition,what is feminism,radical feminism,feminist definition,liberal feminism,what is feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,GB,2018-05-01,,feminism definition,what is feminism,radical feminism,feminist definition,liberal feminism,what is feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,GB,2018-05-01,,feminism definition,what is feminism,radical feminism,feminist definition,liberal feminism,what is feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,GB,2018-06-01,,feminism definition,what is feminism,radical feminism,feminist definition,liberal feminism,what is feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,GB,2018-06-01,,feminism definition,what is feminism,radical feminism,feminist definition,liberal feminism,what is feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,GB,2018-06-01,,feminism definition,what is feminism,radical feminism,feminist definition,liberal feminism,what is feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,GB,2018-06-01,,feminism definition,what is feminism,radical feminism,feminism definition,liberal feminism,what is feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,GB,2018-06-01,,feminism definition,what is feminism,radical feminism,feminist definition,liberal feminism,what is feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,GB,2018-07-01,,feminism definition,what is feminism,radical feminism,feminist definition,liberal feminism,what is feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,GB,2018-07-01,,feminism definition,what is feminism,radical feminism,feminist definition,liberal feminism,radical feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,GB,2018-07-01,,feminism definition,what is feminism,radical feminism,feminism definition,first wave feminism,radical feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,GB,2018-07-01,,feminism definition,what is feminism,radical feminism,feminist definition,first wave feminism,radical feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,GB,2018-08-01,,feminism definition,what is feminism,radical feminism,feminism definition,first wave feminism,radical feminism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
